Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2005 ,Hummer,H2,Used,160319,0,Gray,Black,Automatic,4x4/4-wheel,Killeen Auto Sales,0,0.0,156.0,0,cars.com/vehicledetail/detail/797511895/overview/
2005 ,Hummer,H2 SUT,Used,129285,0,Black,Black,Automatic,4x4/4-wheel,Carz of Texas,9,3.0,171.0,19495,cars.com/vehicledetail/detail/797562352/overview/
2003 ,Hummer,H2,Used,230676,0,Other,Other,Other,4x4/4-wheel,John R. Young Chevrolet Buick GMC,16,5.0,201.0,12990,cars.com/vehicledetail/detail/790684055/overview/
2006 ,Hummer,H3,Used,185634,0,Red,Other,Automatic,4x4/4-wheel,Mondial Auto Sales,9,3.5,227.0,7798,cars.com/vehicledetail/detail/795440787/overview/
2009 ,Hummer,H3,Used,103776,0,Gray,Black,Automatic,4x4/4-wheel,Sparks Autoplex,8,4.2,230.0,12995,cars.com/vehicledetail/detail/797056151/overview/
2006 ,Hummer,H2,Used,181710,0,White,Black,Automatic,4x4/4-wheel,1and 2 Automotive,283,3.7,232.0,8988,cars.com/vehicledetail/detail/793248803/overview/
2007 ,Hummer,H2 Base,Used,143886,0,Gold,Black,Automatic,4x4/4-wheel,1and 2 Automotive,283,3.7,232.0,0,cars.com/vehicledetail/detail/796490878/overview/
2005 ,Hummer,H2 SUT,Used,102000,0,Beige,Black,Automatic,4x4/4-wheel,Sundance Auto Sales L.L.C.,22,2.1,235.0,20900,cars.com/vehicledetail/detail/797268206/overview/
2009 ,Hummer,H3T,Used,107819,0,Orange,Black,Automatic,4x4/4-wheel,Auto Web Expo,384,4.8,236.0,18310,cars.com/vehicledetail/detail/797298801/overview/
2005 ,Hummer,H2 SUT,Used,89000,0,Red,Black,Automatic,4x4/4-wheel,Earth Motorcars,374,4.5,236.0,19441,cars.com/vehicledetail/detail/795441909/overview/
2006 ,Hummer,H3,Used,86057,0,Black,Black,Manual,4x4/4-wheel,Dallas Autos Direct,307,4.6,237.0,9995,cars.com/vehicledetail/detail/796553432/overview/
2007 ,Hummer,H2 SUT,Used,92287,0,White,Black,Automatic,4x4/4-wheel,Dallas Autos Direct,307,4.6,237.0,26995,cars.com/vehicledetail/detail/796732700/overview/
2003 ,Hummer,H2,Used,62000,0,Gray,Beige,Automatic,4x4/4-wheel,Audi Grapevine,136,4.8,237.0,19781,cars.com/vehicledetail/detail/797310060/overview/
2009 ,Hummer,H2,Used,21326,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,77950,cars.com/vehicledetail/detail/791759215/overview/
2008 ,Hummer,H2,Used,52416,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,59950,cars.com/vehicledetail/detail/791759166/overview/
2008 ,Hummer,H2 SUT,Used,46635,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,60950,cars.com/vehicledetail/detail/792651857/overview/
2009 ,Hummer,H2 SUT,Used,27505,0,Silver,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,71950,cars.com/vehicledetail/detail/781275028/overview/
2008 ,Hummer,H2 SUT,Used,13763,0,Orange,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,69950,cars.com/vehicledetail/detail/794401572/overview/
2008 ,Hummer,H2,Used,23933,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,67950,cars.com/vehicledetail/detail/797761891/overview/
2008 ,Hummer,H2,Used,42102,0,Orange,Other,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,64950,cars.com/vehicledetail/detail/794950921/overview/
2006 ,Hummer,H3,Used,27450,0,Other,Other,Other,4x4/4-wheel,Crest Auto Group,336,3.0,244.0,17777,cars.com/vehicledetail/detail/797482365/overview/
2006 ,Hummer,H3,Used,117000,0,Gray,Black,Automatic,4x4/4-wheel,Hopper Motorplex,413,4.8,249.0,7999,cars.com/vehicledetail/detail/797863007/overview/
