Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2017 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Used,32333,0,White,Beige,Automatic,AWD,Unique Auto Group,29,5.0,7.0,44995,cars.com/vehicledetail/detail/788530475/overview/
2005 ,Mercedes Benz,Mercedes-Benz E320,Used,142310,0,Black,Black,Automatic,RWD,Quality Motorcars,41,3.0,10.0,3995,cars.com/vehicledetail/detail/795467986/overview/
2017 ,Mercedes Benz,Mercedes-Benz CLA 250 Base 4MATIC,Used,58004,0,White,Black,Automatic,AWD,Nxcess Motorcars,107,2.0,10.0,19888,cars.com/vehicledetail/detail/792010562/overview/
2019 ,Mercedes Benz,Mercedes-Benz A 220,New,0,35095,Black,Black,Automatic,FWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,35095,cars.com/vehicledetail/detail/794937428/overview/
2019 ,Mercedes Benz,Mercedes-Benz AMG GLE 43 4MATIC Coupe,New,0,80025,Black,Black,Automatic,AWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,80025,cars.com/vehicledetail/detail/778907343/overview/
2019 ,Mercedes Benz,Mercedes-Benz A 220,New,0,35095,White,Black,Automatic,FWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,35095,cars.com/vehicledetail/detail/795230835/overview/
2020 ,Mercedes Benz,Mercedes-Benz GLS 450 Base,New,0,83640,Silver,Black,Automatic,AWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,83640,cars.com/vehicledetail/detail/795040048/overview/
2019 ,Mercedes Benz,Mercedes-Benz GLC 300 Base,Mercedes-Benz Certified,7335,0,White,Beige,Automatic,RWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,33777,cars.com/vehicledetail/detail/790305842/overview/
2020 ,Mercedes Benz,Mercedes-Benz GLE 350 Base,New,0,59360,White,Other,Automatic,AWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,59360,cars.com/vehicledetail/detail/792937601/overview/
2017 ,Mercedes Benz,Mercedes-Benz GLE 350 Base,Mercedes-Benz Certified,22629,0,White,Beige,Automatic,RWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,35991,cars.com/vehicledetail/detail/794688690/overview/
2017 ,Mercedes Benz,Mercedes-Benz AMG E 43 Base 4MATIC,Mercedes-Benz Certified,26470,0,Black,Black,Automatic,AWD,Star Motor Cars,32,5.0,13.0,53750,cars.com/vehicledetail/detail/793240984/overview/
2020 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,New,0,0,White,Beige,Automatic,AWD,Star Motor Cars,32,5.0,13.0,78255,cars.com/vehicledetail/detail/791479189/overview/
2018 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,Used,10157,0,Gray,Beige,Automatic,AWD,Star Motor Cars,32,5.0,13.0,56150,cars.com/vehicledetail/detail/762340824/overview/
2020 ,Mercedes Benz,Mercedes-Benz GLS 450 Base 4MATIC,New,0,0,Gray,Beige,Automatic,AWD,Star Motor Cars,32,5.0,13.0,84570,cars.com/vehicledetail/detail/794225253/overview/
2018 ,Mercedes Benz,Mercedes-Benz GLS 550 Base 4MATIC,Used,36491,0,Red,Brown,Automatic,AWD,Tommie Vaughn Ford,572,4.8,15.0,59995,cars.com/vehicledetail/detail/779976363/overview/
2015 ,Mercedes Benz,Mercedes-Benz C 300,Used,67234,0,White,Beige,Automatic,RWD,Toyo Financial Group,2,3.0,16.0,15880,cars.com/vehicledetail/detail/791130455/overview/
