Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2019 ,Buick,Envision Essence,New,0,37485,White,Gray,Automatic,FWD,Freedom Chevrolet Buick GMC by Ed Morse,404,4.5,216.0,30176,cars.com/vehicledetail/detail/774824887/overview/
2016 ,Buick,LaCrosse Leather,Buick Certified,38200,0,White,Beige,Automatic,FWD,Service Chevrolet Cadillac,91,4.8,217.0,18000,cars.com/vehicledetail/detail/790330199/overview/
2007 ,Buick,Lucerne CXL,Used,95000,0,Gray,Brown,Automatic,FWD,DC Motors,0,0.0,220.0,6000,cars.com/vehicledetail/detail/789921471/overview/
2019 ,Buick,Encore Essence,New,0,31040,White,Black,Automatic,FWD,Classic Buick GMC,93,4.5,222.0,21282,cars.com/vehicledetail/detail/761736244/overview/
2014 ,Buick,Encore Base,Used,51721,0,Gray,Other,Automatic,FWD,Pary's Auto Sales,36,4.4,226.0,10999,cars.com/vehicledetail/detail/794964979/overview/
2000 ,Buick,LeSabre Custom,Used,62538,0,Other,Other,Automatic,FWD,Fares Auto Sales,16,3.4,227.0,5498,cars.com/vehicledetail/detail/781475853/overview/
2019 ,Buick,Envision Preferred,New,0,34890,Black,Beige,Automatic,FWD,Courtesy Chevrolet Breaux Bridge,2,5.0,227.0,28333,cars.com/vehicledetail/detail/779629490/overview/
2008 ,Buick,Enclave CXL,Used,148690,0,Silver,Other,Automatic,FWD,CarONE Auto,3,3.7,230.0,6199,cars.com/vehicledetail/detail/785017868/overview/
2017 ,Buick,LaCrosse Essence,Buick Certified,36340,0,Black,Beige,Automatic,FWD,Bruner Motors Inc.,15,4.0,230.0,20994,cars.com/vehicledetail/detail/794229430/overview/
2019 ,Buick,Regal TourX Essence,New,0,38600,White,Gray,Automatic,AWD,Bayer Motor Company,29,1.8,232.0,28930,cars.com/vehicledetail/detail/758655709/overview/
2016 ,Buick,Regal Turbo,Used,41245,0,Silver,Beige,Automatic,FWD,Fidelity Ventures,94,3.7,232.0,12990,cars.com/vehicledetail/detail/783514337/overview/
2019 ,Buick,Regal TourX Preferred,New,0,33595,White,Gray,Automatic,AWD,Bayer Motor Company,29,1.8,232.0,26020,cars.com/vehicledetail/detail/751863714/overview/
2017 ,Buick,Regal Turbo Sport Touring,Used,28617,0,White,Beige,Automatic,FWD,NTX Direct,15,4.8,233.0,15988,cars.com/vehicledetail/detail/793301861/overview/
2016 ,Buick,Enclave Convenience,Used,34293,0,Red,Gray,Automatic,FWD,Selective Autoplex,4,4.0,236.0,20496,cars.com/vehicledetail/detail/786510861/overview/
2018 ,Buick,Enclave Essence,Used,5764,0,Black,Gray,Automatic,FWD,Hiley Acura of Fort Worth,37,3.7,237.0,32182,cars.com/vehicledetail/detail/795947531/overview/
2019 ,Buick,Encore Preferred,New,0,26580,Blue,Gray,Automatic,FWD,Donaghe Buick GMC,96,3.7,237.0,18156,cars.com/vehicledetail/detail/776545835/overview/
2017 ,Buick,Enclave Convenience,Used,29457,0,White,Gray,Automatic,FWD,Greenville Chrysler,432,4.6,237.0,21293,cars.com/vehicledetail/detail/789504097/overview/
2019 ,Buick,Encore Preferred,New,0,26090,Red,Black,Automatic,FWD,Freeman Buick GMC,136,3.8,238.0,16747,cars.com/vehicledetail/detail/761783877/overview/
2019 ,Buick,Enclave Essence,Used,22303,0,White,Gray,Automatic,FWD,Freeman Buick GMC,136,3.8,238.0,29595,cars.com/vehicledetail/detail/789744207/overview/
2020 ,Buick,Envision Essence,New,0,40450,White,Beige,Automatic,AWD,Ewing Buick GMC,908,4.7,242.0,36143,cars.com/vehicledetail/detail/783659114/overview/
2019 ,Buick,Encore Preferred,New,0,26885,Black,Gray,Automatic,FWD,Ewing Buick GMC,908,4.7,242.0,18098,cars.com/vehicledetail/detail/785846429/overview/
2020 ,Buick,Enclave Essence,New,0,47580,Gray,Gray,Automatic,FWD,Ewing Buick GMC,908,4.7,242.0,40406,cars.com/vehicledetail/detail/786261422/overview/
2020 ,Buick,Enclave Avenir,New,0,59660,Black,Black,Automatic,AWD,Ewing Buick GMC,908,4.7,242.0,50710,cars.com/vehicledetail/detail/778927155/overview/
2019 ,Buick,Encore Preferred,New,0,26885,Black,Gray,Automatic,FWD,Ewing Buick GMC,908,4.7,242.0,18098,cars.com/vehicledetail/detail/770727329/overview/
2019 ,Buick,Envision Essence,New,0,39480,Black,Beige,Automatic,FWD,McKinney Buick GMC,566,4.7,246.0,29980,cars.com/vehicledetail/detail/773584028/overview/
2020 ,Buick,Envision Preferred,New,0,35190,Black,Beige,Automatic,FWD,McKinney Buick GMC,566,4.7,246.0,29182,cars.com/vehicledetail/detail/784900335/overview/
2019 ,Buick,Encore Preferred,New,0,25895,White,Gray,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17349,cars.com/vehicledetail/detail/769784908/overview/
2019 ,Buick,Encore Preferred,New,0,26290,Red,Gray,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17614,cars.com/vehicledetail/detail/748385306/overview/
2019 ,Buick,Encore Preferred,New,0,26390,Black,Black,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17681,cars.com/vehicledetail/detail/768328626/overview/
2019 ,Buick,Encore Preferred,New,0,26390,Red,Black,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17681,cars.com/vehicledetail/detail/769784909/overview/
2019 ,Buick,Encore Preferred,New,0,26390,Silver,Black,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17681,cars.com/vehicledetail/detail/771815287/overview/
2019 ,Buick,Encore Preferred,New,0,26390,Red,Gray,Automatic,FWD,West Point Buick GMC,1859,4.9,6.0,17681,cars.com/vehicledetail/detail/767383176/overview/
2020 ,Buick,Envision Premium II,New,0,49100,Black,Black,Automatic,AWD,West Point Buick GMC,1859,4.9,6.0,39100,cars.com/vehicledetail/detail/789796020/overview/
2014 ,Buick,LaCrosse Leather,Used,77362,0,White,Beige,Automatic,FWD,Houston Direct Auto,218,4.3,7.0,11891,cars.com/vehicledetail/detail/796221688/overview/
2012 ,Buick,LaCrosse Touring,Used,105000,0,White,Beige,Automatic,FWD,SW Auto LLC,16,3.5,8.0,7875,cars.com/vehicledetail/detail/793390317/overview/
2020 ,Buick,Envision Essence,New,0,38304,Black,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,29485,cars.com/vehicledetail/detail/786140581/overview/
2020 ,Buick,Envision Preferred,New,0,35509,Black,Beige,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,26690,cars.com/vehicledetail/detail/786140608/overview/
2019 ,Buick,Encore Preferred,New,0,26454,Black,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,17435,cars.com/vehicledetail/detail/788414016/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/780510072/overview/
2019 ,Buick,Encore Preferred,New,0,26454,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,17435,cars.com/vehicledetail/detail/779586971/overview/
2019 ,Buick,Encore Preferred,New,0,27507,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/780510504/overview/
2020 ,Buick,Enclave Essence,New,0,46384,White,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,39085,cars.com/vehicledetail/detail/795539165/overview/
2020 ,Buick,Encore Preferred,New,0,26389,Gray,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,20840,cars.com/vehicledetail/detail/790654176/overview/
2019 ,Buick,Encore Preferred,New,0,27249,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/777299058/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/784372401/overview/
2019 ,Buick,Encore Preferred,New,0,27249,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/779475175/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Red,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/780510111/overview/
